"station_id","observation_time","temp_c","dewpoint_c","wind_dir_degrees","wind_speed_kt","wind_gust_kt","visibility_statute_mi","altim_in_hg","sea_level_pressure_mb","wx_string","flight_category","three_hr_pressure_tendency_mb","maxT_c","minT_c","maxT24hr_c","minT24hr_c","precip_in","pcp3hr_in","pcp6hr_in","pcp24hr_in","snow_in","vert_vis_ft"
"KMSN","2019-06-02T23:53:00Z","21.1","4.4","320","5","","10.0","29.940945","1013.7","","VFR","-0.3","22.8","20.0","","","","","","","",""
"KMSN","2019-06-03T00:53:00Z","19.4","5.6","340","3","","10.0","29.949802","1014.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T01:53:00Z","16.7","6.7","0","0","","10.0","29.958662","1014.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T02:53:00Z","13.9","6.7","90","7","","10.0","29.97933","1015.2","","VFR","1.5","","","","","","","","","",""
"KMSN","2019-06-03T03:53:00Z","12.2","6.7","80","8","","10.0","30.008858","1016.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T04:53:00Z","10.0","1.7","90","8","","10.0","30.050198","1017.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T05:53:00Z","8.3","2.2","80","6","","10.0","30.059055","1017.9","","VFR","2.4","21.1","8.3","22.8","8.3","","","","","",""
"KMSN","2019-06-03T06:53:00Z","7.8","1.7","90","4","","10.0","30.070866","1018.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T07:53:00Z","7.8","1.1","90","4","","10.0","30.079725","1018.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T08:53:00Z","7.8","1.1","70","3","","10.0","30.079725","1018.6","","VFR","0.8","","","","","","","","","",""
"KMSN","2019-06-03T09:53:00Z","7.8","1.7","110","4","","10.0","30.079725","1018.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T10:53:00Z","7.8","0.6","130","4","","10.0","30.100393","1019.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T11:53:00Z","8.9","1.1","130","7","","10.0","30.121063","1020.0","","VFR","1.3","8.9","7.2","","","","","","","",""
"KMSN","2019-06-03T12:53:00Z","10.0","1.7","130","7","","10.0","30.129921","1020.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T13:53:00Z","11.1","1.1","140","7","","10.0","30.138779","1020.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T14:53:00Z","12.2","1.7","130","10","","10.0","30.15059","1021.2","","VFR","1.1","","","","","","","","","",""
"KMSN","2019-06-03T15:53:00Z","15.0","2.8","170","10","","10.0","30.138779","1020.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T16:53:00Z","16.1","3.9","180","9","15","10.0","30.129921","1020.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T17:53:00Z","17.2","5.0","130","7","15","10.0","30.121063","1020.2","","VFR","-1.1","17.8","8.9","","","","","","","",""
"KMSN","2019-06-03T18:53:00Z","17.8","5.0","200","8","","10.0","30.109253","1020.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T19:53:00Z","18.9","6.1","170","9","","10.0","30.100393","1019.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T20:53:00Z","19.4","6.7","190","7","","10.0","30.088583","1018.9","","VFR","-1.2","","","","","","","","","",""
"KMSN","2019-06-03T21:53:00Z","20.0","7.2","190","8","","10.0","30.070866","1018.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T22:53:00Z","20.0","7.8","170","8","18","10.0","30.050198","1017.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-03T23:53:00Z","20.0","8.3","170","9","","10.0","30.041338","1017.3","","VFR","-1.6","20.0","17.2","","","","","","","",""
"KMSN","2019-06-04T00:53:00Z","19.4","8.9","160","8","","10.0","30.029528","1016.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T01:53:00Z","17.2","8.9","130","8","","10.0","30.02067","1016.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T02:53:00Z","16.1","8.3","150","9","","10.0","30.029528","1017.0","","VFR","-0.3","","","","","","0.005","","","",""
"KMSN","2019-06-04T03:53:00Z","15.0","7.2","160","9","","10.0","30.041338","1017.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T04:53:00Z","13.9","6.1","170","4","","10.0","30.041338","1017.2","-RA","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-04T05:53:00Z","13.3","6.7","140","5","","10.0","30.02067","1016.6","-RA","VFR","-0.2","20.0","12.8","20.0","7.2","0.005","","0.005","","",""
"KMSN","2019-06-04T06:53:00Z","13.9","6.7","170","5","","10.0","30.008858","1016.1","","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-04T07:53:00Z","13.3","7.2","180","4","","10.0","30.0","1015.7","-RA","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-04T08:53:00Z","12.8","8.3","160","4","","10.0","29.97933","1015.0","","","","","","","","0.005","0.005","","","",""
"KMSN","2019-06-04T09:53:00Z","13.3","8.3","180","4","","10.0","29.958662","1014.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T10:53:00Z","14.4","10.0","190","6","","10.0","29.949802","1014.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T11:53:00Z","16.1","11.7","200","6","","10.0","29.949802","1013.8","","VFR","-1.1","16.1","11.1","","","","","","","",""
"KMSN","2019-06-04T12:53:00Z","17.2","11.1","200","12","19","10.0","29.949802","1014.1","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-04T13:45:00Z","17.2","12.2","200","11","","10.0","29.949802","","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T13:53:00Z","17.2","12.2","190","13","19","10.0","29.949802","1014.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T14:08:00Z","16.7","12.8","200","10","21","10.0","29.958662","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-04T14:53:00Z","16.1","13.3","200","10","","10.0","29.958662","1014.2","-RA","MVFR","0.3","","","","","0.005","0.005","","","",""
"KMSN","2019-06-04T15:01:00Z","15.6","13.3","200","11","19","9.0","29.958662","","-TSRA","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-06-04T15:45:00Z","15.0","13.3","200","13","19","2.5","29.949802","","TSRA BR","IFR","","","","","","0.03","","","","",""
"KMSN","2019-06-04T15:48:00Z","15.0","13.0","190","12","19","3.0","29.940945","","TSRA BR","MVFR","","","","","","0.04","","","","",""
"KMSN","2019-06-04T15:53:00Z","15.0","13.3","180","14","19","3.0","29.920275","1013.2","TSRA BR","MVFR","","","","","","0.06","","","","",""
"KMSN","2019-06-04T16:10:00Z","15.0","13.3","180","8","17","3.0","29.920275","","TSRA BR","MVFR","","","","","","0.04","","","","",""
"KMSN","2019-06-04T16:19:00Z","15.0","13.3","180","6","","9.0","29.920275","","-RA","VFR","","","","","","0.04","","","","",""
"KMSN","2019-06-04T16:53:00Z","17.2","14.4","180","10","","10.0","29.911417","1012.8","","VFR","","","","","","0.04","","","","",""
"KMSN","2019-06-04T17:53:00Z","18.9","14.4","180","7","","10.0","29.870079","1011.4","","VFR","-2.2","18.9","15.0","","","","","0.1","","",""
"KMSN","2019-06-04T18:53:00Z","21.7","15.0","190","12","19","10.0","29.840551","1010.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T19:53:00Z","23.3","16.7","200","7","18","10.0","29.811024","1009.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T20:53:00Z","23.9","17.2","210","10","19","10.0","29.799213","1008.9","","MVFR","-2.3","","","","","","","","","",""
"KMSN","2019-06-04T21:53:00Z","24.4","17.8","210","8","","10.0","29.769686","1007.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T22:53:00Z","24.4","18.3","190","8","","10.0","29.731298","1006.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-04T23:53:00Z","25.6","18.3","210","6","","10.0","29.719488","1005.8","","VFR","-2.8","25.6","18.9","","","","","","","",""
"KMSN","2019-06-05T00:53:00Z","24.4","17.8","210","5","","10.0","29.731298","1006.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T01:53:00Z","22.8","18.3","170","5","","10.0","29.719488","1006.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T02:53:00Z","21.7","18.3","200","3","","10.0","29.731298","1006.6","","VFR","0.6","","","","","","","","","",""
"KMSN","2019-06-05T03:33:00Z","22.8","15.0","270","8","19","10.0","29.740158","","TS","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T03:45:00Z","19.4","15.6","270","10","21","1.75","29.769686","","+TSRA","IFR","","","","","","0.11","","","","",""
"KMSN","2019-06-05T03:53:00Z","18.3","16.7","260","7","17","1.0","29.760826","1007.5","+TSRA BR","IFR","","","","","","0.29","","","","",""
"KMSN","2019-06-05T04:05:00Z","18.3","16.7","0","0","","3.0","29.749016","","-TSRA BR","MVFR","","","","","","0.07","","","","",""
"KMSN","2019-06-05T04:20:00Z","17.8","16.7","120","7","","6.0","29.71063","","VCTS RA BR","VFR","","","","","","0.09","","","","",""
"KMSN","2019-06-05T04:36:00Z","17.8","16.7","160","4","","10.0","29.719488","","-RA","VFR","","","","","","0.12","","","","",""
"KMSN","2019-06-05T04:53:00Z","17.8","16.7","260","4","","8.0","29.749016","1007.0","-RA","VFR","","","","","","0.13","","","","",""
"KMSN","2019-06-05T05:53:00Z","17.2","16.7","0","0","","9.0","29.71063","1005.7","","VFR","-0.9","25.6","17.2","25.6","11.1","0.01","","0.43","","",""
"KMSN","2019-06-05T06:53:00Z","17.8","16.7","200","4","","10.0","29.68996","1005.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T07:53:00Z","18.3","16.7","220","3","","10.0","29.681103","1004.6","-RA","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-05T08:53:00Z","18.3","17.2","220","4","","10.0","29.719488","1005.9","-RA","VFR","0.4","","","","","0.03","0.03","","","",""
"KMSN","2019-06-05T09:53:00Z","18.3","16.7","0","4","","10.0","29.71063","1005.5","","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-05T10:53:00Z","17.8","16.1","0","0","","10.0","29.66929","1004.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T11:53:00Z","18.3","16.7","0","3","","10.0","29.71063","1005.5","","VFR","-0.4","18.3","17.2","","","","","0.03","0.56","",""
"KMSN","2019-06-05T12:53:00Z","18.9","16.7","340","3","","10.0","29.71063","1005.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T13:53:00Z","20.0","17.2","0","5","","10.0","29.719488","1006.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T14:53:00Z","21.7","17.2","230","4","","10.0","29.731298","1006.1","","VFR","0.6","","","","","","","","","",""
"KMSN","2019-06-05T15:53:00Z","23.3","17.2","0","5","","10.0","29.731298","1006.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T16:53:00Z","25.0","17.8","0","4","","10.0","29.731298","1006.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T17:53:00Z","26.1","17.8","0","6","","10.0","29.731298","1006.2","","VFR","0.1","26.1","18.3","","","","","","","",""
"KMSN","2019-06-05T18:53:00Z","27.2","17.2","330","9","","10.0","29.731298","1006.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T19:53:00Z","27.2","17.8","20","12","","10.0","29.749016","1006.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T20:53:00Z","27.2","17.2","30","10","","10.0","29.760826","1007.2","","VFR","1.1","","","","","","","","","",""
"KMSN","2019-06-05T21:53:00Z","27.2","16.7","10","5","","10.0","29.760826","1007.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T22:53:00Z","26.7","16.7","20","8","","10.0","29.749016","1007.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-05T23:53:00Z","26.7","16.7","10","5","","10.0","29.760826","1007.1","","VFR","-0.1","27.8","26.1","","","","","","","",""
"KMSN","2019-06-06T00:53:00Z","25.0","17.2","0","0","","10.0","29.778543","1008.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T01:53:00Z","21.7","17.8","0","0","","10.0","29.778543","1007.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T02:53:00Z","20.0","17.8","0","0","","10.0","29.799213","1008.7","","VFR","1.5","","","","","","","","","",""
"KMSN","2019-06-06T03:53:00Z","20.6","17.2","0","0","","10.0","29.819881","1009.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T04:53:00Z","19.4","17.2","110","6","","10.0","29.828741","1009.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T05:53:00Z","16.7","15.0","","","","6.0","29.84941","1010.5","BR","VFR","1.8","26.7","16.7","27.8","16.7","","","","","",""
"KMSN","2019-06-06T06:23:00Z","16.1","14.4","120","6","","6.0","29.870079","","BR","IFR","","","","","","","","","","",""
"KMSN","2019-06-06T06:51:00Z","16.0","14.0","140","7","","7.0","29.870079","","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T06:53:00Z","16.1","13.9","150","7","","7.0","29.870079","1011.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T07:48:00Z","16.0","14.0","130","4","","6.0","29.861221","","BR","MVFR","","","","","","","","","","",""
"KMSN","2019-06-06T07:53:00Z","15.6","13.9","130","5","","6.0","29.861221","1010.8","BR","MVFR","","","","","","","","","","",""
"KMSN","2019-06-06T08:35:00Z","15.6","13.9","100","4","","6.0","29.84941","","BR","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T08:53:00Z","15.0","13.3","0","0","","6.0","29.84941","1010.3","BR","VFR","-0.8","","","","","","","","","",""
"KMSN","2019-06-06T09:53:00Z","15.0","12.8","130","3","","7.0","29.870079","1010.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T10:53:00Z","13.9","12.8","0","0","","5.0","29.878937","1011.5","BR","MVFR","","","","","","","","","","",""
"KMSN","2019-06-06T11:53:00Z","16.1","13.3","120","3","","7.0","29.899607","1012.0","","VFR","1.7","16.7","13.9","","","","","","","",""
"KMSN","2019-06-06T12:53:00Z","17.8","13.9","80","3","","8.0","29.899607","1012.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T13:53:00Z","19.4","14.4","0","3","","10.0","29.899607","1012.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T14:53:00Z","20.6","15.6","0","0","","10.0","29.911417","1012.4","","VFR","0.3","","","","","","","","","",""
"KMSN","2019-06-06T15:53:00Z","22.8","16.1","0","0","","10.0","29.899607","1012.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T16:53:00Z","24.4","17.8","100","4","","10.0","29.899607","1012.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T17:53:00Z","26.1","17.2","0","3","","10.0","29.899607","1011.9","","VFR","-0.3","26.7","16.1","","","","","","","",""
"KMSN","2019-06-06T18:53:00Z","26.7","15.6","0","3","","10.0","29.899607","1012.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T19:53:00Z","26.1","16.1","0","3","","10.0","29.890747","1011.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T20:53:00Z","28.3","14.4","0","0","","10.0","29.878937","1011.5","","VFR","-0.4","","","","","","","","","",""
"KMSN","2019-06-06T21:53:00Z","28.3","14.4","30","3","","10.0","29.878937","1011.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T22:53:00Z","28.9","13.9","0","0","","10.0","29.870079","1011.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-06T23:53:00Z","27.8","14.4","0","0","","10.0","29.878937","1011.3","","VFR","-0.2","28.9","26.1","","","","","","","",""
"KMSN","2019-06-07T00:53:00Z","25.0","13.9","90","6","","10.0","29.890747","1011.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T01:53:00Z","22.8","16.7","110","7","","10.0","29.899607","1012.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T02:53:00Z","21.1","15.6","120","7","","10.0","29.920275","1012.9","","VFR","1.6","","","","","","","","","",""
"KMSN","2019-06-07T03:53:00Z","19.4","14.4","110","6","","10.0","29.940945","1013.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T04:53:00Z","17.8","13.3","120","5","","10.0","29.940945","1013.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T05:53:00Z","16.1","12.8","0","0","","10.0","29.940945","1013.6","","VFR","0.6","27.8","16.1","28.9","13.9","","","","","",""
"KMSN","2019-06-07T06:53:00Z","16.7","12.8","100","3","","10.0","29.940945","1013.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T07:53:00Z","14.4","12.8","0","0","","10.0","29.940945","1013.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T08:53:00Z","14.4","12.8","30","3","","10.0","29.949802","1013.6","","VFR","0.0","","","","","","","","","",""
"KMSN","2019-06-07T09:53:00Z","13.3","12.2","10","3","","6.0","29.949802","1013.9","BR","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T10:53:00Z","13.3","12.2","340","3","","5.0","29.970472","1014.4","BR","MVFR","","","","","","","","","","",""
"KMSN","2019-06-07T11:53:00Z","16.1","13.3","0","0","","8.0","29.991142","1015.0","","VFR","1.4","17.8","12.8","","","","","","","",""
"KMSN","2019-06-07T12:53:00Z","18.3","12.2","130","6","","10.0","30.0","1015.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T13:53:00Z","21.1","13.3","140","5","","10.0","30.0","1015.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T14:53:00Z","22.2","13.9","0","3","","10.0","30.008858","1015.7","","VFR","0.7","","","","","","","","","",""
"KMSN","2019-06-07T15:53:00Z","23.3","14.4","100","7","","10.0","30.008858","1015.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T16:53:00Z","25.0","14.4","110","10","","10.0","30.0","1015.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T17:53:00Z","26.1","14.4","90","10","","10.0","29.991142","1015.0","","VFR","-0.6","26.1","16.1","","","","","","","",""
"KMSN","2019-06-07T18:53:00Z","27.2","13.3","140","6","","10.0","29.97933","1014.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T19:53:00Z","27.8","12.2","100","11","16","10.0","29.970472","1014.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T20:53:00Z","28.3","11.7","140","13","17","10.0","29.970472","1014.3","","VFR","-0.7","","","","","","","","","",""
"KMSN","2019-06-07T21:53:00Z","27.8","10.6","110","11","","10.0","29.958662","1014.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T22:53:00Z","27.2","10.6","100","10","","10.0","29.958662","1014.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-07T23:53:00Z","26.7","10.0","80","11","","10.0","29.958662","1014.2","","VFR","-0.1","28.3","26.1","","","","","","","",""
"KMSN","2019-06-08T00:53:00Z","24.4","11.1","110","8","","10.0","29.970472","1014.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T01:53:00Z","22.2","11.1","110","5","","10.0","29.97933","1015.0","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T02:53:00Z","19.4","12.2","0","0","","10.0","30.0","1015.5","","VFR","1.2","","","","","","","","","",""
"KMSN","2019-06-08T03:53:00Z","18.3","12.2","70","3","","10.0","30.008858","1015.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T04:53:00Z","18.9","12.2","70","4","","10.0","30.008858","1015.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T05:53:00Z","17.8","12.2","0","0","","10.0","30.008858","1015.7","","VFR","0.2","26.7","17.2","28.3","12.8","","","","","",""
"KMSN","2019-06-08T06:53:00Z","17.2","12.8","90","4","","10.0","30.0","1015.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T07:53:00Z","15.6","10.6","0","0","","10.0","30.008858","1015.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T08:53:00Z","15.6","9.4","0","0","","10.0","30.008858","1015.8","","VFR","0.1","","","","","","","","","",""
"KMSN","2019-06-08T09:53:00Z","12.8","9.4","0","0","","10.0","30.02067","1016.3","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T10:53:00Z","13.3","9.4","0","0","","10.0","30.041338","1016.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T11:53:00Z","17.2","10.0","0","0","","10.0","30.050198","1017.2","","VFR","1.4","17.8","12.2","","","","","","","",""
"KMSN","2019-06-08T12:53:00Z","18.3","10.6","110","3","","10.0","30.070866","1017.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T13:53:00Z","20.6","11.1","110","8","","10.0","30.059055","1017.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T14:53:00Z","22.8","12.2","80","7","","10.0","30.059055","1017.5","","VFR","0.4","","","","","","","","","",""
"KMSN","2019-06-08T15:53:00Z","24.4","11.7","90","10","","10.0","30.041338","1016.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T16:53:00Z","25.0","10.0","90","11","18","10.0","30.029528","1016.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T17:53:00Z","26.1","11.1","130","11","21","10.0","30.02067","1016.0","","VFR","-1.5","26.1","16.7","","","","","","","",""
"KMSN","2019-06-08T18:53:00Z","27.2","11.1","110","11","19","10.0","30.0","1015.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T19:53:00Z","26.7","11.7","100","10","21","10.0","29.991142","1015.2","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T20:53:00Z","27.2","8.9","100","13","21","10.0","29.97933","1014.7","","VFR","-1.3","","","","","","","","","",""
"KMSN","2019-06-08T21:53:00Z","26.1","10.6","110","16","21","10.0","29.97933","1014.9","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T22:53:00Z","25.0","13.3","100","13","","10.0","29.97933","1014.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-08T23:53:00Z","23.9","11.1","110","8","","10.0","29.97933","1014.9","","VFR","0.1","27.8","23.9","","","","","","","",""
"KMSN","2019-06-09T00:53:00Z","22.8","12.2","80","5","","10.0","29.970472","1014.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T01:53:00Z","22.2","12.2","70","4","","10.0","29.97933","1014.7","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T02:53:00Z","21.7","12.2","80","4","","10.0","29.991142","1015.1","","VFR","0.3","","","","","","","","","",""
"KMSN","2019-06-09T03:53:00Z","21.1","11.7","100","5","","10.0","30.0","1015.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T04:53:00Z","20.0","12.2","0","0","","10.0","30.0","1015.4","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T05:53:00Z","20.0","11.1","70","3","","10.0","30.0","1015.4","","VFR","0.4","23.9","19.4","27.8","12.2","","","","","",""
"KMSN","2019-06-09T06:53:00Z","17.2","12.8","310","3","","10.0","29.991142","1015.1","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T07:53:00Z","17.2","12.2","350","3","","10.0","29.97933","1014.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T08:53:00Z","17.8","12.2","10","3","","10.0","29.97933","1014.6","","VFR","-0.8","","","","","","","","","",""
"KMSN","2019-06-09T09:53:00Z","17.2","12.2","0","0","","10.0","29.970472","1014.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T10:53:00Z","17.8","12.2","90","3","","10.0","29.970472","1014.4","-RA","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-09T11:53:00Z","18.3","12.2","110","3","","10.0","29.97933","1014.9","","VFR","0.2","20.0","16.7","","","0.005","","0.005","","",""
"KMSN","2019-06-09T12:53:00Z","18.3","13.3","110","6","","10.0","30.0","1015.5","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T13:43:00Z","18.3","14.4","130","4","","10.0","30.0","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T13:53:00Z","18.3","14.4","110","6","","10.0","30.0","1015.4","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T14:15:00Z","19.4","15.6","110","7","","10.0","29.991142","","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T14:46:00Z","18.9","16.1","120","4","","10.0","29.991142","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T14:53:00Z","18.9","16.1","120","5","","10.0","29.991142","1015.3","","MVFR","0.3","","","","","","","","","",""
"KMSN","2019-06-09T15:13:00Z","18.9","16.1","110","4","","10.0","30.0","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T15:53:00Z","19.4","16.7","80","5","","10.0","29.991142","1015.1","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T16:53:00Z","20.0","16.1","0","0","","10.0","29.991142","1015.3","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T17:45:00Z","20.6","16.7","90","3","","10.0","29.97933","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T17:53:00Z","21.1","16.1","0","0","","10.0","29.97933","1014.8","","MVFR","-0.5","21.1","18.3","","","","","","","",""
"KMSN","2019-06-09T18:53:00Z","22.2","16.1","0","0","","10.0","29.970472","1014.5","","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-06-09T19:26:00Z","22.2","16.1","10","3","","10.0","29.970472","","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T19:43:00Z","22.8","16.1","0","0","","10.0","29.958662","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T19:53:00Z","22.2","16.1","80","4","","10.0","29.958662","1014.3","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T20:53:00Z","22.8","16.7","50","4","","10.0","29.958662","1014.3","","MVFR","-0.5","","","","","","0.005","","","",""
"KMSN","2019-06-09T21:18:00Z","23.3","16.1","0","0","","10.0","29.949802","","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T21:53:00Z","23.3","16.1","0","0","","10.0","29.949802","1013.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T22:07:00Z","23.9","16.7","0","0","","10.0","29.949802","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T22:15:00Z","23.9","16.7","0","0","","10.0","29.949802","","","MVFR","","","","","","","","","","",""
"KMSN","2019-06-09T22:53:00Z","24.4","17.2","0","3","","10.0","29.940945","1013.6","","VFR","","","","","","","","","","",""
"KMSN","2019-06-09T23:53:00Z","24.4","17.2","40","4","","10.0","29.949802","1013.6","","VFR","-0.5","25.0","21.1","","","","","0.005","","",""
"KMSN","2019-06-10T00:53:00Z","22.8","16.7","0","0","","10.0","29.949802","1013.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-10T01:53:00Z","20.0","16.7","0","0","","10.0","29.949802","1013.8","","VFR","","","","","","","","","","",""
"KMSN","2019-06-10T02:30:00Z","20.6","17.8","310","11","19","7.0","29.970472","","-RA","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-06-10T02:45:00Z","19.4","17.2","330","15","24","8.0","29.991142","","-RA","MVFR","","","","","","0.02","","","","",""
"KMSN","2019-06-10T02:53:00Z","18.3","16.7","340","11","22","9.0","29.991142","1015.4","-RA","MVFR","1.6","","","","","0.02","0.02","","","",""
"KMSN","2019-06-10T03:20:00Z","17.8","14.4","330","12","22","10.0","30.008858","","-RA","MVFR","","","","","","0.005","","","","",""
"KMSN","2019-06-10T03:53:00Z","17.2","13.9","330","11","23","10.0","30.008858","1015.8","-RA","VFR","","","","","","0.005","","","","",""
"KMSN","2019-06-10T04:38:00Z","17.2","13.9","320","10","16","10.0","30.008858","","","MVFR","","","","","","0.005","","","","",""
